YEAR,MONTH,DAY,HOUR,PM25
2018,09,18,02,8.5
2018,09,18,03,8.7
2018,09,18,04,8.5
2018,09,18,05,8.8
2018,09,18,06,10.8
2018,09,18,07,11.3
2018,09,18,08,10.0
2018,09,18,09,10.4
2018,09,18,10,9.8
2018,09,18,11,11.9
2018,09,18,12,12.3
2018,09,18,13,7.9
2018,09,18,14,6.8
2018,09,18,15,7.2
2018,09,18,16,6.9
2018,09,18,17,8.5
2018,09,18,18,7.8
2018,09,18,19,5.7
2018,09,18,20,8.0
2018,09,18,21,10.7
2018,09,18,22,4.3
2018,09,18,23,0.4
2018,09,19,00,4.2
2018,09,19,01,3.7
2018,09,19,02,2.9
2018,09,19,03,4.7
2018,09,19,04,3.9
2018,09,19,05,4.2
2018,09,19,06,7.7
2018,09,19,07,8.9
2018,09,19,08,8.6
2018,09,19,09,10.5
2018,09,19,10,14.1
2018,09,19,11,20.6
2018,09,19,12,9.3
2018,09,19,13,16.8
2018,09,19,14,5.0
2018,09,19,15,8.4
2018,09,19,16,12.8
2018,09,19,17,12.1
2018,09,19,18,9.8
2018,09,19,19,10.8
2018,09,19,20,11.3
2018,09,19,21,10.0
2018,09,19,22,7.2
2018,09,19,23,7.6
2018,09,20,00,9.3
2018,09,20,01,4.4
2018,09,20,02,3.2
2018,09,20,03,5.3
2018,09,20,04,7.1
2018,09,20,05,8.9
2018,09,20,06,10.4
2018,09,20,07,11.2
2018,09,20,08,8.9
2018,09,20,09,6.5
2018,09,20,10,6.4
2018,09,20,11,11.7
2018,09,20,12,12.1
2018,09,20,13,16.8
2018,09,20,14,4.3
2018,09,20,15,6.4
2018,09,20,16,6.9
2018,09,20,17,4.9
2018,09,20,18,5.7
2018,09,20,19,8.6
2018,09,20,20,7.8
2018,09,20,21,5.0
2018,09,20,22,5.4
2018,09,20,23,6.3
2018,09,21,00,6.1
2018,09,21,01,5.8
2018,09,21,02,4.6
2018,09,21,03,3.2
2018,09,21,04,4.6
2018,09,21,05,8.5
2018,09,21,06,7.4
2018,09,21,07,1.7
2018,09,21,08,-1.6
2018,09,21,09,-0.9
2018,09,21,10,1.6
2018,09,21,11,1.9
2018,09,21,12,4.8
2018,09,21,13,6.8
2018,09,21,14,4.6
2018,09,21,15,3.2
2018,09,21,16,5.3
2018,09,21,17,5.3
2018,09,21,18,5.8
2018,09,21,19,8.2
2018,09,21,20,7.8
2018,09,21,21,5.1
2018,09,21,22,2.7
2018,09,21,23,2.7
2018,09,22,00,3.3
2018,09,22,01,7.0
2018,09,22,02,6.5
2018,09,22,03,3.6
2018,09,22,04,-0.2
2018,09,22,05,0.5
2018,09,22,06,4.5
2018,09,22,07,5.6
2018,09,22,08,4.6
2018,09,22,09,2.9
2018,09,22,10,2.4
2018,09,22,11,4.1
2018,09,22,12,6.1
2018,09,22,13,3.9
2018,09,22,14,1.4
2018,09,22,15,4.1
2018,09,22,16,7.7
2018,09,22,17,6.9
2018,09,22,18,5.3
2018,09,22,19,3.0
2018,09,22,20,3.2
2018,09,22,21,5.9
2018,09,22,22,6.8
2018,09,22,23,3.9
2018,09,23,00,3.6
2018,09,23,01,5.6
2018,09,23,02,10.3
2018,09,23,03,14.4
2018,09,23,04,13.5
2018,09,23,05,12.4
2018,09,23,06,12.2
2018,09,23,07,10.9
2018,09,23,08,9.8
2018,09,23,09,10.4
2018,09,23,10,7.4
2018,09,23,11,3.0
2018,09,23,12,3.9
2018,09,23,13,7.9
2018,09,23,14,6.5
2018,09,23,15,2.3
2018,09,23,16,4.1
2018,09,23,17,4.0
2018,09,23,18,1.5
2018,09,23,19,0.8
2018,09,23,20,-0.9
2018,09,23,21,0.3
2018,09,23,22,2.3
2018,09,23,23,0.5
2018,09,24,00,0.2
2018,09,24,01,3.4
2018,09,24,02,4.1
2018,09,24,03,2.2
2018,09,24,04,2.1
2018,09,24,05,3.0
2018,09,24,06,4.1
2018,09,24,07,1.6
2018,09,24,08,1.5
2018,09,24,09,4.1
2018,09,24,10,4.0
2018,09,24,11,2.8
2018,09,24,12,4.2
2018,09,24,13,3.2
2018,09,24,14,-2.8
2018,09,24,15,-1.6
2018,09,24,16,1.6
2018,09,24,17,4.0
2018,09,24,18,5.7
2018,09,24,19,5.8
2018,09,24,20,5.7
2018,09,24,21,2.2
2018,09,24,22,0.6
2018,09,24,23,3.7
2018,09,25,00,3.8
2018,09,25,01,0.9
2018,09,25,02,1.1
2018,09,25,03,1.3
2018,09,25,04,1.1
2018,09,25,05,1.1
2018,09,25,06,4.7
2018,09,25,07,7.5
2018,09,25,08,4.3
2018,09,25,09,3.9
2018,09,25,10,5.6
2018,09,25,11,6.6
2018,09,25,12,8.3
2018,09,25,13,7.8
2018,09,25,14,4.2
2018,09,25,15,5.8
2018,09,25,16,8.8
2018,09,25,17,4.4
2018,09,25,18,0.5
2018,09,25,19,2.1
2018,09,25,20,3.2
2018,09,25,21,3.0
2018,09,25,22,6.6
2018,09,25,23,12.0
2018,09,26,00,12.8
2018,09,26,01,12.8
2018,09,26,02,13.9
2018,09,26,03,14.0
2018,09,26,04,22.1
2018,09,26,05,12.9
2018,09,26,06,25.2
2018,09,26,07,15.2
2018,09,26,08,13.5
2018,09,26,09,16.2
2018,09,26,11,11.2
2018,09,26,12,6.4
2018,09,26,13,7.9
2018,09,26,14,11.2
2018,09,26,15,8.5
2018,09,26,16,7.8
2018,09,26,17,6.1
2018,09,26,18,7.4
2018,09,26,19,7.7
2018,09,26,20,10.5
2018,09,26,21,12.0
2018,09,26,22,9.3
2018,09,26,23,7.2
2018,09,27,00,8.9
2018,09,27,01,10.3
2018,09,27,02,9.9
2018,09,27,03,10.1
2018,09,27,04,17.2
2018,09,27,05,14.8
2018,09,27,06,21.4
2018,09,27,08,21.4
2018,09,27,09,17.3
2018,09,27,10,15.2
2018,09,27,11,13.2
2018,09,27,12,9.9
2018,09,27,13,26.1
2018,09,27,15,18.4
2018,09,27,16,11.7
2018,09,27,17,10.5
2018,09,27,18,10.0
2018,09,27,19,8.1
2018,09,27,20,19.0
2018,09,27,22,5.7
2018,09,27,23,6.0
2018,09,28,00,7.6
2018,09,28,01,9.3
2018,09,28,02,2.0
2018,09,28,03,-3.6
2018,09,28,04,-1.4
2018,09,28,05,1.7
2018,09,28,06,5.8
2018,09,28,07,5.0
2018,09,28,08,3.8
2018,09,28,09,3.8
2018,09,28,10,2.3
2018,09,28,11,2.4
2018,09,28,12,2.6
2018,09,28,13,1.3
2018,09,28,14,3.2
2018,09,28,15,5.8
2018,09,28,16,6.6
2018,09,28,17,6.8
2018,09,28,18,6.9
2018,09,28,19,5.4
2018,09,28,20,5.9
2018,09,28,21,8.0
2018,09,28,22,8.6
2018,09,28,23,8.3
2018,09,29,00,6.9
2018,09,29,01,8.6
2018,09,29,02,6.8
2018,09,29,03,4.3
2018,09,29,04,7.9
2018,09,29,05,9.9
2018,09,29,06,9.7
2018,09,29,07,5.6
2018,09,29,08,3.7
2018,09,29,09,5.9
2018,09,29,10,4.9
2018,09,29,11,5.4
2018,09,29,12,8.1
2018,09,29,13,5.4
2018,09,29,14,0.9
2018,09,29,15,3.6
2018,09,29,16,5.9
2018,09,29,17,4.9
2018,09,29,18,7.9
2018,09,29,19,7.8
2018,09,29,20,4.7
2018,09,29,21,4.0
2018,09,29,22,7.6
2018,09,29,23,8.4
2018,10,01,00,4.2
2018,10,01,01,1.3
2018,10,01,02,-2.3
2018,10,01,03,2.6
2018,10,01,04,8.3
2018,10,01,05,6.1
2018,10,01,06,-0.3
2018,10,01,07,-0.4
2018,10,01,08,0.5
2018,10,01,09,3.2
2018,10,01,10,9.1
2018,10,01,11,9.9
2018,10,01,12,7.4
2018,10,01,13,4.3
2018,10,01,14,3.3
2018,10,01,15,6.8
2018,10,01,16,6.7
2018,10,01,17,5.5
2018,10,01,18,4.4
2018,10,01,19,5.0
2018,10,01,20,6.6
2018,10,01,21,6.2
2018,10,01,22,3.9
2018,10,01,23,3.8
2018,10,02,00,5.3
2018,10,02,01,2.4
2018,10,02,02,3.9
2018,10,02,03,7.0
2018,10,02,04,8.2
2018,10,02,05,9.6
2018,10,02,06,6.6
2018,10,02,07,5.3
2018,10,02,08,4.4
2018,10,02,09,1.2
2018,10,02,10,1.3
2018,10,02,11,1.1
2018,10,02,12,2.7
2018,10,02,13,3.8
2018,10,02,14,4.0
2018,10,02,15,4.4
2018,10,02,16,2.6
2018,10,02,17,3.0
2018,10,02,18,3.4
2018,10,02,19,3.6
2018,10,02,20,6.4
2018,10,02,21,10.3
2018,10,02,22,9.7
2018,10,02,23,9.0
2018,10,03,00,11.2
2018,10,03,01,12.2
2018,10,03,02,13.3
2018,10,03,03,11.3
2018,10,03,04,11.7
2018,10,03,05,9.8
2018,10,03,06,7.9
2018,10,03,07,9.3
2018,10,03,08,8.5
2018,10,03,09,8.7
2018,10,03,10,7.8
2018,10,03,11,6.4
2018,10,03,12,3.7
2018,10,03,13,6.0
2018,10,03,14,7.8
2018,10,03,15,16.0
2018,10,03,16,4.1
2018,10,03,17,4.0
2018,10,03,18,7.5
2018,10,03,19,12.0
2018,10,03,20,12.8
2018,10,03,21,11.3
2018,10,03,22,7.1
2018,10,03,23,7.8
2018,10,04,00,8.8
2018,10,04,01,9.3
2018,10,04,02,8.8
2018,10,04,03,4.2
2018,10,04,04,7.4
2018,10,04,05,13.3
2018,10,04,06,18.0
2018,10,04,07,3.6
2018,10,04,08,7.2
2018,10,04,09,10.5
2018,10,04,10,21.8
2018,10,04,11,7.0
2018,10,04,12,20.4
2018,10,04,13,16.4
2018,10,04,14,8.3
2018,10,04,15,11.4
2018,10,04,16,12.5
2018,10,04,17,18.4
2018,10,04,18,12.9
2018,10,04,19,11.9
2018,10,04,20,10.9
2018,10,04,21,11.3
2018,10,04,22,13.2
2018,10,04,23,13.8
2018,10,05,00,19.8
2018,10,05,01,10.7
2018,10,05,02,9.0
2018,10,05,03,11.4
2018,10,05,04,19.8
2018,10,05,05,14.3
2018,10,05,06,12.8
2018,10,05,07,16.1
2018,10,05,08,20.4
2018,10,05,09,15.0
2018,10,05,10,14.8
2018,10,05,11,15.1
2018,10,05,12,18.0
2018,10,05,13,11.4
2018,10,05,14,12.4
2018,10,05,15,12.9
2018,10,05,16,11.2
2018,10,05,17,10.5
2018,10,05,18,17.4
2018,10,05,19,19.3
2018,10,05,20,19.2
2018,10,05,21,17.1
2018,10,05,22,16.3
2018,10,05,23,17.3
2018,10,06,00,18.0
2018,10,06,01,15.9
2018,10,06,02,12.5
2018,10,06,03,19.5
2018,10,06,04,20.5
2018,10,06,05,16.3
2018,10,06,06,25.6
2018,10,06,07,21.5
2018,10,06,08,21.3
2018,10,06,09,22.2
2018,10,06,10,18.9
2018,10,06,11,31.0
2018,10,06,12,24.3
2018,10,06,13,8.0
2018,10,06,14,11.6
2018,10,06,15,13.0
2018,10,06,16,9.3
2018,10,06,17,8.8
2018,10,06,18,11.0
2018,10,06,19,17.5
2018,10,06,20,10.8
2018,10,06,21,8.1
2018,10,06,22,3.2
2018,10,06,23,1.5
2018,10,07,00,2.5
2018,10,07,01,3.2
2018,10,07,02,3.5
2018,10,07,03,2.5
2018,10,07,04,-0.1
2018,10,07,05,-0.3
2018,10,07,06,0.0
2018,10,07,07,-2.1
2018,10,07,08,1.3
2018,10,07,09,3.7
2018,10,07,10,0.0
2018,10,07,11,1.9
2018,10,07,12,4.0
2018,10,07,13,4.3
2018,10,07,14,5.0
2018,10,07,15,5.8
2018,10,07,16,6.5
2018,10,07,17,4.2
2018,10,07,18,3.5
2018,10,07,19,5.7
2018,10,07,20,6.3
2018,10,07,21,7.4
2018,10,07,22,7.7
2018,10,07,23,7.5
2018,10,08,00,7.6
2018,10,08,01,7.2
2018,10,08,02,7.7
2018,10,08,03,7.2
2018,10,08,04,5.3
2018,10,08,05,6.1
2018,10,08,06,10.0
2018,10,08,07,20.1
2018,10,08,08,7.2
2018,10,08,09,8.6
2018,10,08,10,10.0
2018,10,08,11,8.1
2018,10,08,12,3.4
2018,10,08,13,0.7
2018,10,08,14,1.2
2018,10,08,15,2.6
2018,10,08,16,1.3
2018,10,08,17,0.1
2018,10,08,18,-0.5
2018,10,08,19,-0.4
2018,10,08,20,4.8
2018,10,08,21,10.6
2018,10,08,22,11.8
2018,10,08,23,12.0
2018,10,09,00,10.7
2018,10,09,01,5.8
2018,10,09,02,2.8
2018,10,09,03,27.2
2018,10,09,04,11.4
2018,10,09,05,12.6
2018,10,09,06,13.2
2018,10,09,07,6.9
2018,10,09,08,16.0
2018,10,09,09,9.2
2018,10,09,10,6.5
2018,10,09,11,2.5
2018,10,09,12,5.9
2018,10,09,13,9.5
2018,10,09,14,18.2
2018,10,09,16,16.7
2018,10,09,17,17.1
2018,10,09,18,21.1
2018,10,09,19,11.9
2018,10,09,20,11.4
2018,10,09,21,11.2
2018,10,09,22,10.7
2018,10,09,23,20.1
2018,10,10,00,21.9
2018,10,10,01,21.7
2018,10,10,02,29.7
2018,10,10,03,31.4
2018,10,10,04,28.0
2018,10,10,05,46.9
2018,10,10,06,32.4
2018,10,10,07,40.8
2018,10,10,08,39.3
2018,10,10,09,38.5
2018,10,10,10,40.8
2018,10,10,11,34.0
2018,10,10,13,14.2
2018,10,10,14,22.7
2018,10,10,15,12.5
2018,10,10,16,12.9
2018,10,10,17,12.6
2018,10,10,18,8.4
2018,10,10,19,8.6
2018,10,10,20,13.3
2018,10,10,21,19.8
2018,10,10,22,5.0
2018,10,10,23,18.7
2018,10,11,00,21.9
2018,10,11,01,21.3
2018,10,11,02,20.7
2018,10,11,03,17.2
2018,10,11,05,22.2
2018,10,11,06,14.0
2018,10,11,07,8.9
2018,10,11,08,-4.7
2018,10,11,09,-1.9
2018,10,11,10,2.4
2018,10,11,11,-0.3
2018,10,11,12,0.7
2018,10,11,13,-3.3
2018,10,11,14,-4.2
2018,10,11,15,-4.3
2018,10,11,16,-2.0
2018,10,11,17,0.8
2018,10,11,18,2.0
2018,10,11,19,1.1
2018,10,11,20,-4.4
2018,10,11,21,-3.5
2018,10,11,22,1.1
2018,10,11,23,2.0
2018,10,12,00,2.8
2018,10,12,01,4.5
2018,10,12,02,19.3
2018,10,12,03,9.3
2018,10,12,04,5.1
2018,10,12,05,0.7
2018,10,12,06,0.3
2018,10,12,07,3.5
2018,10,12,08,5.5
2018,10,12,09,4.0
2018,10,12,10,2.8
2018,10,12,11,6.1
2018,10,12,12,10.2
2018,10,12,13,9.8
2018,10,12,14,8.5
2018,10,12,15,4.9
2018,10,12,16,6.4
2018,10,12,17,4.8
2018,10,12,18,0.6
2018,10,12,19,4.7
2018,10,12,20,4.7
2018,10,12,21,3.6
2018,10,12,22,7.9
2018,10,12,23,9.9
2018,10,13,00,8.9
2018,10,13,01,7.5
2018,10,13,02,1.4
2018,10,13,03,23.3
2018,10,13,04,4.0
2018,10,13,05,5.3
2018,10,13,06,8.6
2018,10,13,07,1.8
2018,10,13,08,-1.6
2018,10,13,09,3.6
2018,10,13,10,2.4
2018,10,13,11,4.9
2018,10,13,12,8.4
2018,10,13,13,4.9
2018,10,13,14,2.4
2018,10,13,15,5.0
2018,10,13,16,5.0
2018,10,13,17,0.1
2018,10,13,18,2.0
2018,10,13,19,6.6
2018,10,13,20,6.7
2018,10,13,21,6.5
2018,10,13,22,6.5
2018,10,13,23,5.9
2018,10,14,00,7.0
2018,10,14,01,11.6
2018,10,14,02,6.2
2018,10,14,03,17.6
2018,10,14,04,5.9
2018,10,14,05,1.7
2018,10,14,06,19.2
2018,10,14,07,6.9
2018,10,14,08,4.1
2018,10,14,09,4.3
2018,10,14,10,8.8
2018,10,14,11,17.2
2018,10,14,12,8.1
2018,10,14,13,5.7
2018,10,14,14,5.9
2018,10,14,15,4.7
2018,10,14,16,2.8
2018,10,14,17,4.3
2018,10,14,18,3.8
2018,10,14,19,8.8
2018,10,14,20,7.4
2018,10,14,21,6.4
2018,10,14,22,11.2
2018,10,14,23,10.3
2018,10,15,00,9.6
2018,10,15,01,9.2
2018,10,15,02,17.3
2018,10,15,03,-0.8
2018,10,15,04,5.8
2018,10,15,05,10.7
2018,10,15,06,10.3
2018,10,15,07,15.8
2018,10,15,08,15.6
2018,10,15,09,14.4
2018,10,15,10,12.3
2018,10,15,11,10.6
2018,10,15,12,8.9
2018,10,15,13,21.5
2018,10,15,14,8.6
2018,10,15,15,10.2
2018,10,15,16,10.3
2018,10,15,17,0.5
2018,10,15,18,-2.4
2018,10,15,19,0.7
2018,10,15,20,21.5
2018,10,15,21,15.4
2018,10,15,22,16.4
2018,10,15,23,12.8
2018,10,16,00,13.1
2018,10,16,01,12.8
2018,10,16,02,9.2
2018,10,16,03,2.2
2018,10,16,04,6.7
2018,10,16,05,21.8
2018,10,16,06,8.1
2018,10,16,07,20.3
2018,10,16,08,25.8
2018,10,16,09,22.9
2018,10,16,10,17.1
2018,10,16,11,11.9
2018,10,16,12,16.2
2018,10,16,13,20.7
2018,10,16,14,12.5
2018,10,16,15,6.9
2018,10,16,16,7.2
2018,10,16,17,25.4
2018,10,16,18,17.2
2018,10,16,19,10.7
2018,10,16,20,28.8
2018,10,16,21,28.5
2018,10,16,22,22.9
2018,10,16,23,11.4
2018,10,17,00,13.1
2018,10,17,01,9.5
2018,10,17,02,9.8
2018,10,17,03,8.7
2018,10,17,04,5.4
2018,10,17,05,8.5
2018,10,17,06,4.9
2018,10,17,07,3.0
2018,10,17,08,7.6
2018,10,17,10,9.1
2018,10,17,11,5.7
2018,10,17,12,6.1
2018,10,17,13,5.7
2018,10,17,14,5.9
2018,10,17,15,7.9
2018,10,17,16,3.9
2018,10,17,17,1.9
2018,10,17,18,2.7
2018,10,17,19,0.9
2018,10,17,20,1.9
2018,10,17,21,2.6
2018,10,17,22,3.9
2018,10,17,23,3.3
2018,10,18,00,1.9
2018,10,18,01,2.3
2018,10,18,02,5.6
2018,10,18,03,4.6
2018,10,18,04,-2.9
2018,10,18,05,-1.9
2018,10,18,06,6.4
2018,10,18,08,6.0
2018,10,18,09,5.0
2018,10,18,10,5.3
2018,10,18,11,4.6
2018,10,18,13,5.0
2018,10,18,14,3.6
2018,10,18,15,3.4
2018,10,18,16,3.5
2018,10,18,17,0.8
2018,10,18,18,7.0
2018,10,18,19,9.8
2018,10,18,20,6.3
2018,10,18,21,6.2
2018,10,18,22,6.8
2018,10,18,23,4.5
2018,10,19,00,4.8
2018,10,19,01,4.3
2018,10,19,02,2.1
2018,10,19,03,0.9
2018,10,19,04,1.9
2018,10,19,05,3.4
2018,10,19,06,3.5
2018,10,19,07,3.5
2018,10,19,08,4.8
2018,10,19,09,5.0
2018,10,19,10,4.7
2018,10,19,11,10.2
2018,10,19,12,12.5
2018,10,19,13,10.5
2018,10,19,14,8.1
2018,10,19,15,8.0
2018,10,19,16,7.4
2018,10,19,17,8.1
2018,10,19,18,11.2
2018,10,19,19,12.7
2018,10,19,20,9.9
2018,10,19,21,10.9
2018,10,19,22,14.6
2018,10,19,23,17.0
2018,10,20,00,16.2
2018,10,20,01,20.5
2018,10,20,02,16.5
2018,10,20,03,16.4
2018,10,20,04,14.5
2018,10,20,05,23.1
2018,10,20,06,21.6
2018,10,20,07,18.0
2018,10,20,08,15.0
2018,10,20,09,19.6
2018,10,20,10,10.1
2018,10,20,11,8.8
2018,10,20,12,10.5
2018,10,20,13,12.6
2018,10,20,14,9.5
2018,10,20,15,9.0
2018,10,20,16,8.2
2018,10,20,17,6.8
2018,10,20,18,8.1
2018,10,20,19,9.1
2018,10,20,20,10.6
2018,10,20,21,12.0
2018,10,20,22,12.5
2018,10,20,23,12.2
2018,10,21,00,12.1
2018,10,21,01,17.3
2018,10,21,02,20.0
2018,10,21,03,20.3
2018,10,21,04,21.3
2018,10,21,05,23.9
2018,10,21,06,27.0
2018,10,21,07,17.2
2018,10,21,08,20.2
2018,10,21,09,16.6
2018,10,21,10,15.6
2018,10,21,11,20.4
2018,10,21,12,21.5
2018,10,21,13,26.8
2018,10,21,14,23.6
2018,10,21,15,26.7
2018,10,21,16,26.4
2018,10,21,17,27.3
2018,10,21,18,32.0
2018,10,21,19,31.9
2018,10,21,20,25.5
2018,10,21,21,21.0
2018,10,21,22,20.5
2018,10,21,23,-1.7
2018,10,22,00,16.1
2018,10,22,01,-2.1
2018,10,22,02,0.3
2018,10,22,03,4.2
2018,10,22,04,3.3
2018,10,22,05,3.0
2018,10,22,06,3.6
2018,10,22,07,3.0
2018,10,22,08,5.0
2018,10,22,09,5.5
2018,10,22,10,5.7
2018,10,22,11,8.8
2018,10,22,12,10.2
2018,10,22,13,8.1
2018,10,22,14,6.8
2018,10,22,15,5.9
2018,10,22,16,5.3
2018,10,22,17,4.8
2018,10,22,18,5.7
2018,10,22,19,3.7
2018,10,22,20,2.2
2018,10,22,21,2.8
2018,10,22,22,4.6
2018,10,22,23,6.6
2018,10,23,00,6.5
2018,10,23,01,7.4
2018,10,23,02,10.9
2018,10,23,03,12.2
2018,10,23,04,7.7
2018,10,23,05,9.7
2018,10,23,06,13.4
2018,10,23,07,11.1
2018,10,23,08,8.1
2018,10,23,09,9.3
2018,10,23,10,17.0
2018,10,23,11,9.2
2018,10,23,12,11.0
2018,10,23,13,11.9
2018,10,23,14,12.7
2018,10,23,15,14.0
2018,10,23,16,13.4
2018,10,23,17,12.6
2018,10,23,18,11.9
2018,10,23,19,13.0
2018,10,23,20,12.7
2018,10,23,21,15.9
2018,10,23,22,3.7
2018,10,23,23,4.7
2018,10,24,00,8.4
2018,10,24,01,12.8
2018,10,24,02,12.4
2018,10,24,03,8.9
2018,10,24,04,6.1
2018,10,24,05,5.4
2018,10,24,06,7.8
2018,10,24,07,9.1
2018,10,24,08,9.7
2018,10,24,09,7.4
2018,10,24,10,2.3
2018,10,24,11,3.0
2018,10,24,12,0.8
2018,10,24,13,1.4
2018,10,24,14,7.1
2018,10,24,15,5.9
2018,10,24,16,0.5
2018,10,24,17,1.7
2018,10,24,18,6.8
2018,10,24,19,6.5
2018,10,24,20,5.5
2018,10,24,21,8.2
2018,10,24,22,10.5
2018,10,24,23,12.3
2018,10,25,00,13.4
2018,10,25,01,10.8
2018,10,25,02,10.1
2018,10,25,03,11.2
2018,10,25,04,10.8
2018,10,25,05,8.6
2018,10,25,06,8.0
2018,10,25,07,4.9
2018,10,25,08,-0.1
2018,10,25,09,0.8
2018,10,25,10,4.0
2018,10,25,11,2.4
2018,10,25,12,2.7
2018,10,25,13,4.7
2018,10,25,14,3.4
2018,10,25,15,3.8
2018,10,25,16,4.8
2018,10,25,17,3.4
2018,10,25,18,2.8
2018,10,25,19,4.9
2018,10,25,20,4.5
2018,10,25,21,1.9
2018,10,25,22,1.9
2018,10,25,23,1.9
2018,10,26,00,3.4
2018,10,26,01,7.1
2018,10,26,02,11.0
2018,10,26,03,20.2
2018,10,26,04,23.7
2018,10,26,05,21.5
2018,10,26,06,14.2
2018,10,26,07,10.8
2018,10,26,08,2.7
2018,10,26,09,-2.3
2018,10,26,11,1.6
2018,10,26,12,1.8
2018,10,26,13,-0.2
2018,10,26,14,1.3
2018,10,26,15,0.8
2018,10,26,16,0.8
2018,10,26,17,2.7
2018,10,26,18,4.0
2018,10,26,19,3.6
2018,10,26,20,1.4
2018,10,26,21,1.4
2018,10,26,22,0.8
2018,10,26,23,2.1
2018,10,27,00,5.6
2018,10,27,01,5.5
2018,10,27,02,3.2
2018,10,27,03,3.6
2018,10,27,04,3.6
2018,10,27,05,2.6
2018,10,27,06,4.2
2018,10,27,07,4.3
2018,10,27,08,2.6
2018,10,27,09,2.5
2018,10,27,10,4.7
2018,10,27,11,3.8
2018,10,27,12,4.7
2018,10,27,13,6.1
2018,10,27,14,4.4
2018,10,27,15,4.2
2018,10,27,16,3.6
2018,10,27,17,5.7
2018,10,27,18,8.5
2018,10,27,19,9.8
2018,10,27,20,7.5
2018,10,27,21,5.7
2018,10,27,22,3.6
2018,10,27,23,2.7
2018,10,28,00,2.8
2018,10,28,01,2.3
2018,10,28,02,4.1
2018,10,28,03,5.5
2018,10,28,04,6.6
2018,10,28,05,4.9
2018,10,28,06,1.9
2018,10,28,07,1.4
2018,10,28,08,1.8
2018,10,28,09,2.7
2018,10,28,10,2.9
2018,10,28,11,1.6
2018,10,28,12,1.2
2018,10,28,13,2.5
2018,10,28,14,4.8
2018,10,28,15,4.8
2018,10,28,16,0.8
2018,10,28,17,-0.2
2018,10,28,18,3.7
2018,10,28,19,3.7
2018,10,28,20,5.3
2018,10,28,21,6.4
2018,10,28,22,4.7
2018,10,28,23,4.8
2018,10,29,00,5.4
2018,10,29,01,5.7
2018,10,29,02,2.4
2018,10,29,03,2.7
2018,10,29,04,5.7
2018,10,29,05,4.9
2018,10,29,06,3.9
2018,10,29,07,4.5
2018,10,29,08,4.2
2018,10,29,09,5.0
2018,10,29,10,3.8
2018,10,29,11,7.5
2018,10,29,12,8.4
2018,10,29,13,4.1
2018,10,29,14,7.0
2018,10,29,15,5.9
2018,10,29,16,6.1
2018,10,29,17,7.6
2018,10,29,18,7.2
2018,10,29,19,6.6
2018,10,29,20,6.6
2018,10,29,21,6.9
2018,10,29,22,6.6
2018,10,29,23,7.6
2018,10,30,00,8.6
2018,10,30,01,6.6
2018,10,30,02,3.0
2018,10,30,03,4.8
2018,10,30,04,7.0
2018,10,30,05,3.5
2018,10,30,06,1.7
2018,10,30,07,1.6
2018,10,30,08,0.7
2018,10,30,09,2.3
2018,10,30,10,1.7
2018,10,30,11,1.9
2018,10,30,12,3.5
2018,10,30,13,3.2
2018,10,30,14,2.8
2018,10,30,15,2.5
2018,10,30,16,4.6
2018,10,30,17,5.7
2018,10,30,18,4.4
2018,10,30,19,3.7
2018,10,30,20,6.1
2018,10,30,21,9.7
2018,10,30,22,4.2
2018,10,30,23,0.7
2018,11,01,00,13.9
2018,11,01,01,11.2
2018,11,01,02,9.0
2018,11,01,03,9.5
2018,11,01,04,8.8
2018,11,01,05,9.5
2018,11,01,06,7.6
2018,11,01,07,7.5
2018,11,01,08,6.6
2018,11,01,09,2.4
2018,11,01,10,4.3
2018,11,01,11,5.8
2018,11,01,12,2.0
2018,11,01,13,2.6
2018,11,01,14,5.3
2018,11,01,15,4.8
2018,11,01,16,7.0
2018,11,01,17,9.3
2018,11,01,18,10.9
2018,11,01,19,11.2
2018,11,01,20,8.5
2018,11,01,21,6.6
2018,11,01,22,10.3
2018,11,01,23,10.9
2018,11,02,00,4.2
2018,11,02,01,0.7
2018,11,02,02,-1.1
2018,11,02,03,-0.9
2018,11,02,04,3.2
2018,11,02,05,5.3
2018,11,02,06,3.4
2018,11,02,07,2.4
2018,11,02,08,-0.1
2018,11,02,09,-0.4
2018,11,02,10,3.8
2018,11,02,11,4.8
2018,11,02,12,2.7
2018,11,02,13,1.9
2018,11,02,14,3.6
2018,11,02,15,4.5
2018,11,02,16,3.6
2018,11,02,17,-0.1
2018,11,02,18,-0.4
2018,11,02,19,3.4
2018,11,02,20,5.7
2018,11,02,21,5.9
2018,11,02,22,4.4
2018,11,02,23,4.5
2018,11,03,00,4.2
2018,11,03,01,8.6
2018,11,03,02,12.9
2018,11,03,03,12.2
2018,11,03,04,16.8
2018,11,03,05,17.1
2018,11,03,06,20.5
2018,11,03,07,11.1
2018,11,03,08,11.0
2018,11,03,09,12.8
2018,11,03,10,14.5
2018,11,03,11,13.8
2018,11,03,12,12.4
2018,11,03,13,10.5
2018,11,03,14,10.6
2018,11,03,15,11.0
2018,11,03,16,10.3
2018,11,03,17,11.6
2018,11,03,18,12.7
2018,11,03,19,12.9
2018,11,03,20,12.8
2018,11,03,21,16.7
2018,11,03,22,25.8
2018,11,03,23,17.9
2018,11,04,00,17.6
2018,11,04,01,22.4
2018,11,04,02,23.9
2018,11,04,03,20.9
