YEAR,MONTH,DAY,HOUR,O3
2019,12,03,15,12.2
2019,12,03,16,4.8
2019,12,03,17,5.0
2019,12,03,18,1.5
2019,12,03,19,0.2
2019,12,03,20,0.2
2019,12,03,21,0.2
2019,12,03,22,0.2
2019,12,03,23,0.2
2019,12,04,00,0.2
2019,12,04,01,0.2
2019,12,04,02,2.7
2019,12,04,03,7.6
2019,12,04,04,9.5
2019,12,04,05,16.7
2019,12,04,06,8.2
2019,12,04,07,4.0
2019,12,04,08,1.7
2019,12,04,09,3.7
2019,12,04,10,7.6
2019,12,04,11,11.0
2019,12,04,12,14.4
2019,12,04,13,20.4
2019,12,04,14,11.0
2019,12,04,15,5.0
2019,12,04,16,0.3
2019,12,04,17,0.2
2019,12,04,18,0.2
2019,12,04,19,0.4
2019,12,04,20,0.2
2019,12,04,21,0.2
2019,12,04,22,0.2
2019,12,04,23,0.2
2019,12,05,00,0.2
2019,12,05,01,0.2
2019,12,05,02,0.2
2019,12,05,03,0.2
2019,12,05,04,0.2
2019,12,05,05,0.2
2019,12,05,06,0.2
2019,12,05,07,0.2
2019,12,05,08,0.2
2019,12,05,09,1.7
2019,12,05,10,4.4
2019,12,05,11,5.9
2019,12,05,12,6.8
2019,12,05,13,6.4
2019,12,05,14,8.5
2019,12,05,15,9.4
2019,12,05,16,11.0
2019,12,05,17,4.4
2019,12,05,18,5.9
2019,12,05,19,6.2
2019,12,05,20,8.5
2019,12,05,21,11.9
2019,12,05,22,18.4
2019,12,05,23,20.8
2019,12,06,00,25.1
2019,12,06,01,31.0
2019,12,06,02,33.0
2019,12,06,03,33.7
2019,12,06,04,35.8
2019,12,06,05,36.4
2019,12,06,06,36.3
2019,12,06,07,36.8
2019,12,06,08,23.5
2019,12,06,09,25.4
2019,12,06,10,26.6
2019,12,06,11,27.7
2019,12,06,12,32.6
2019,12,06,13,35.9
2019,12,06,14,34.6
2019,12,06,15,35.7
2019,12,06,16,36.1
2019,12,06,17,35.0
2019,12,06,18,32.2
2019,12,06,19,35.8
2019,12,06,20,39.3
2019,12,06,21,53.5
2019,12,06,22,47.5
2019,12,06,23,62.5
2019,12,07,00,54.1
2019,12,07,01,51.4
2019,12,07,02,54.9
2019,12,07,03,50.5
2019,12,07,04,52.3
2019,12,07,05,50.1
2019,12,07,06,41.3
2019,12,07,07,35.5
2019,12,07,08,39.0
2019,12,07,09,30.8
2019,12,07,10,35.0
2019,12,07,11,39.0
2019,12,07,12,31.9
2019,12,07,13,31.2
2019,12,07,14,22.3
2019,12,07,15,26.5
2019,12,07,16,23.6
2019,12,07,17,19.9
2019,12,07,18,31.5
2019,12,07,19,41.3
2019,12,07,20,40.7
2019,12,07,21,37.0
2019,12,07,22,41.0
2019,12,07,23,44.2
2019,12,08,00,47.1
2019,12,08,01,52.6
2019,12,08,02,55.7
2019,12,08,03,58.4
2019,12,08,04,61.2
2019,12,08,05,58.3
2019,12,08,06,59.9
2019,12,08,07,58.4
2019,12,08,08,59.7
2019,12,08,09,55.9
2019,12,08,10,46.0
2019,12,08,11,51.7
2019,12,08,12,55.2
2019,12,08,13,57.6
2019,12,08,14,51.6
2019,12,08,15,59.4
2019,12,08,16,64.8
2019,12,08,17,45.7
2019,12,08,18,50.8
2019,12,08,19,54.0
2019,12,08,20,54.3
2019,12,08,21,54.6
2019,12,08,22,57.4
2019,12,08,23,62.5
2019,12,09,00,58.6
2019,12,09,01,60.1
2019,12,09,02,65.3
2019,12,09,03,67.3
2019,12,09,04,65.8
2019,12,09,05,58.1
2019,12,09,06,49.5
2019,12,09,07,46.6
2019,12,09,08,64.5
2019,12,09,09,55.8
2019,12,09,10,62.5
2019,12,09,11,63.6
2019,12,09,12,71.4
2019,12,09,13,76.0
2019,12,09,14,76.2
2019,12,09,15,69.0
2019,12,09,16,72.3
2019,12,09,17,75.8
2019,12,09,18,78.4
2019,12,09,19,78.5
2019,12,09,20,81.4
2019,12,09,21,82.3
2019,12,09,22,83.2
2019,12,09,23,79.2
2019,12,10,00,80.9
2019,12,10,01,80.2
2019,12,10,02,79.9
2019,12,10,03,74.3
2019,12,10,04,68.2
2019,12,10,05,28.0
2019,12,10,06,10.7
2019,12,10,07,22.5
2019,12,10,08,20.2
2019,12,10,09,32.9
2019,12,10,10,27.7
2019,12,10,11,29.0
2019,12,10,12,33.6
2019,12,10,13,32.0
2019,12,10,14,34.2
2019,12,10,15,33.2
2019,12,10,16,32.3
2019,12,10,17,36.8
2019,12,10,18,38.7
2019,12,10,19,41.2
2019,12,10,20,38.6
2019,12,10,21,37.9
2019,12,10,22,34.3
2019,12,10,23,32.8
2019,12,11,00,40.8
2019,12,11,01,44.9
2019,12,11,02,36.9
2019,12,11,03,38.0
2019,12,11,04,32.2
2019,12,11,05,34.4
2019,12,11,06,36.1
2019,12,11,07,24.3
2019,12,11,08,12.1
2019,12,11,09,14.8
2019,12,11,10,18.2
2019,12,11,11,34.7
2019,12,11,12,32.7
2019,12,11,13,30.4
2019,12,11,14,29.4
2019,12,11,15,32.5
2019,12,11,16,31.4
2019,12,11,17,34.7
2019,12,11,18,20.2
2019,12,11,19,34.7
2019,12,11,20,37.3
2019,12,11,21,34.4
2019,12,11,22,31.1
2019,12,11,23,31.1
2019,12,12,00,31.8
2019,12,12,01,39.9
2019,12,12,02,38.2
2019,12,12,03,54.4
2019,12,12,04,43.5
2019,12,12,05,38.3
2019,12,12,06,22.1
2019,12,12,07,27.5
2019,12,12,08,21.5
2019,12,12,09,25.7
2019,12,12,10,30.2
2019,12,12,12,25.8
2019,12,12,13,30.2
2019,12,12,14,30.4
2019,12,12,15,35.0
2019,12,12,16,45.0
2019,12,12,17,45.3
2019,12,12,18,46.0
2019,12,12,19,49.1
2019,12,12,20,47.8
2019,12,12,21,44.9
2019,12,12,22,51.4
2019,12,12,23,51.3
2019,12,13,00,47.0
2019,12,13,01,42.2
2019,12,13,02,42.3
2019,12,13,03,40.7
2019,12,13,04,28.2
2019,12,13,05,25.7
2019,12,13,06,22.5
2019,12,13,07,20.5
2019,12,13,08,11.5
2019,12,13,09,5.4
2019,12,13,10,14.8
2019,12,13,11,16.0
2019,12,13,12,20.0
2019,12,13,13,20.2
2019,12,13,14,52.0
2019,12,13,15,35.4
2019,12,13,16,32.7
2019,12,13,17,54.6
2019,12,13,18,55.0
2019,12,13,19,40.2
2019,12,13,20,33.6
2019,12,13,21,38.1
2019,12,13,22,44.5
2019,12,13,23,39.5
2019,12,14,00,35.9
2019,12,14,01,47.0
2019,12,14,02,48.0
2019,12,14,03,44.0
2019,12,14,04,63.9
2019,12,14,05,53.8
2019,12,14,06,65.2
2019,12,14,07,56.9
2019,12,14,08,68.6
2019,12,14,09,70.5
2019,12,14,10,68.6
2019,12,14,11,75.6
2019,12,14,12,67.4
2019,12,14,13,59.1
2019,12,14,14,65.9
2019,12,14,15,73.7
2019,12,14,16,72.2
2019,12,14,17,73.2
2019,12,14,18,78.8
2019,12,14,19,69.2
2019,12,14,20,62.3
2019,12,14,21,59.5
2019,12,14,22,54.6
2019,12,14,23,47.7
2019,12,15,00,44.0
2019,12,15,01,44.9
2019,12,15,02,50.1
2019,12,15,03,56.8
2019,12,15,04,64.5
2019,12,15,05,61.6
2019,12,15,06,63.7
2019,12,15,07,62.6
2019,12,15,08,63.5
2019,12,15,09,66.2
2019,12,15,10,66.7
2019,12,15,11,62.1
2019,12,15,12,60.7
2019,12,15,13,70.4
2019,12,15,14,63.1
2019,12,15,15,62.2
2019,12,15,16,66.9
2019,12,15,17,59.6
2019,12,15,18,66.9
2019,12,15,19,55.4
2019,12,15,20,53.9
2019,12,15,21,56.1
2019,12,15,22,60.0
2019,12,15,23,55.7
2019,12,16,00,50.4
2019,12,16,01,55.0
2019,12,16,02,46.9
2019,12,16,03,47.3
2019,12,16,04,45.0
2019,12,16,05,37.8
2019,12,16,06,35.3
2019,12,16,07,34.1
2019,12,16,08,30.6
2019,12,16,09,32.1
2019,12,16,10,31.2
2019,12,16,11,34.6
2019,12,16,12,35.8
2019,12,16,13,28.9
2019,12,16,14,24.4
2019,12,16,15,18.3
2019,12,16,16,13.0
2019,12,16,17,11.5
2019,12,16,18,11.6
2019,12,16,19,16.3
2019,12,16,20,15.5
2019,12,16,21,2.7
2019,12,16,22,6.3
2019,12,16,23,28.3
2019,12,17,00,24.8
2019,12,17,01,8.7
2019,12,17,02,2.9
2019,12,17,03,0.2
2019,12,17,04,0.2
2019,12,17,05,1.9
2019,12,17,06,4.2
2019,12,17,07,2.5
2019,12,17,08,4.9
2019,12,17,09,20.7
2019,12,17,10,16.0
2019,12,17,11,29.3
2019,12,17,12,31.0
2019,12,17,13,34.3
2019,12,17,14,32.0
2019,12,17,15,25.2
2019,12,17,16,15.9
2019,12,17,17,14.5
2019,12,17,18,8.8
2019,12,17,19,44.5
2019,12,17,20,67.3
2019,12,17,21,74.3
2019,12,17,22,54.3
2019,12,17,23,49.0
2019,12,18,00,52.3
2019,12,18,01,45.9
2019,12,18,02,46.3
2019,12,18,03,43.3
2019,12,18,04,46.2
2019,12,18,05,35.1
2019,12,18,06,26.5
2019,12,18,07,29.9
2019,12,18,08,24.2
2019,12,18,09,27.8
2019,12,18,10,31.1
2019,12,18,11,29.9
2019,12,18,12,31.3
2019,12,18,13,21.5
2019,12,18,14,13.6
2019,12,18,15,12.5
2019,12,18,16,6.0
2019,12,18,17,3.0
2019,12,18,18,21.7
2019,12,18,19,13.7
2019,12,18,20,0.6
2019,12,18,21,6.8
2019,12,18,22,19.3
2019,12,18,23,16.7
2019,12,19,00,15.4
2019,12,19,01,26.3
2019,12,19,02,20.5
2019,12,19,03,19.0
2019,12,19,04,23.2
2019,12,19,05,27.5
2019,12,19,06,25.0
2019,12,19,07,21.7
2019,12,19,08,23.3
2019,12,19,09,26.2
2019,12,19,10,22.9
2019,12,19,11,19.8
2019,12,19,12,17.4
2019,12,19,13,18.3
2019,12,19,14,15.0
2019,12,19,15,10.6
2019,12,19,16,7.8
2019,12,19,17,15.4
2019,12,19,18,23.4
2019,12,19,19,23.4
2019,12,19,20,27.5
2019,12,19,21,26.3
2019,12,19,22,31.1
2019,12,19,23,30.9
2019,12,20,00,29.1
2019,12,20,01,38.0
2019,12,20,02,32.9
2019,12,20,03,25.5
2019,12,20,04,30.4
2019,12,20,05,26.4
2019,12,20,06,21.7
2019,12,20,07,24.1
2019,12,20,08,21.7
2019,12,20,09,32.6
2019,12,20,10,40.0
2019,12,20,11,43.7
2019,12,20,12,47.0
2019,12,20,13,52.0
2019,12,20,14,62.6
2019,12,20,15,68.6
2019,12,20,16,67.9
2019,12,20,17,65.4
2019,12,20,18,62.7
2019,12,20,19,57.6
2019,12,20,20,54.2
2019,12,20,21,51.5
2019,12,20,22,47.9
2019,12,20,23,40.3
2019,12,21,00,51.2
2019,12,21,01,48.2
2019,12,21,02,47.1
2019,12,21,03,43.1
2019,12,21,04,37.4
2019,12,21,05,29.5
2019,12,21,06,29.2
2019,12,21,07,19.2
2019,12,21,08,30.0
2019,12,21,09,33.9
2019,12,21,10,36.1
2019,12,21,11,42.7
2019,12,21,12,47.0
2019,12,21,13,43.9
2019,12,21,14,47.1
2019,12,21,15,44.4
2019,12,21,16,40.2
2019,12,21,17,30.2
2019,12,21,18,34.9
2019,12,21,19,28.6
2019,12,21,20,24.1
2019,12,21,21,23.5
2019,12,21,22,27.2
2019,12,21,23,33.5
2019,12,22,00,37.5
2019,12,22,01,28.2
2019,12,22,02,31.1
2019,12,22,03,27.3
2019,12,22,04,40.5
2019,12,22,05,42.6
2019,12,22,06,43.0
2019,12,22,07,36.9
2019,12,22,08,30.5
2019,12,22,09,35.7
2019,12,22,10,32.5
2019,12,22,11,33.3
2019,12,22,12,27.0
2019,12,22,13,29.0
2019,12,22,14,26.4
2019,12,22,15,46.8
2019,12,22,16,40.9
2019,12,22,17,25.9
2019,12,22,18,34.2
2019,12,22,19,48.6
2019,12,22,20,45.3
2019,12,22,21,51.6
2019,12,22,22,35.4
2019,12,22,23,37.6
2019,12,23,00,44.4
2019,12,23,01,44.9
2019,12,23,02,34.3
2019,12,23,03,29.6
2019,12,23,04,36.1
2019,12,23,05,38.0
2019,12,23,06,38.6
2019,12,23,07,31.7
2019,12,23,08,26.4
2019,12,23,09,19.5
2019,12,23,10,41.0
2019,12,23,11,47.7
2019,12,23,12,48.8
2019,12,23,13,50.6
2019,12,23,14,41.7
2019,12,23,15,47.8
2019,12,23,16,38.4
2019,12,23,17,37.1
2019,12,23,18,39.4
2019,12,23,19,41.4
2019,12,23,20,36.8
2019,12,23,21,17.3
2019,12,23,22,24.0
2019,12,23,23,25.1
2019,12,24,00,32.0
2019,12,24,01,29.4
2019,12,24,02,38.4
2019,12,24,03,47.5
2019,12,24,04,48.7
2019,12,24,05,37.1
2019,12,24,06,33.6
2019,12,24,07,28.5
2019,12,24,08,28.7
2019,12,24,09,33.3
2019,12,24,10,46.3
2019,12,24,11,62.2
2019,12,24,12,59.0
2019,12,24,13,44.5
2019,12,24,14,37.7
2019,12,24,15,53.6
2019,12,24,16,64.2
2019,12,24,17,56.8
2019,12,24,18,48.1
2019,12,24,19,49.7
2019,12,24,20,39.4
2019,12,24,21,39.3
2019,12,24,22,58.2
2019,12,24,23,50.1
2019,12,25,00,52.2
2019,12,25,01,56.9
2019,12,25,02,50.1
2019,12,25,03,57.1
2019,12,25,04,58.2
2019,12,25,05,57.5
2019,12,25,06,66.8
2019,12,25,07,72.9
2019,12,25,08,69.0
2019,12,25,09,64.8
2019,12,25,10,62.1
2019,12,25,11,60.2
2019,12,25,12,59.9
2019,12,25,13,61.5
2019,12,25,14,60.5
2019,12,25,15,61.7
2019,12,25,16,43.2
2019,12,25,17,43.9
2019,12,25,18,49.2
2019,12,25,19,31.4
2019,12,25,20,39.1
2019,12,25,21,19.6
2019,12,25,22,0.2
2019,12,25,23,2.9
2019,12,26,00,24.0
2019,12,26,01,8.4
2019,12,26,02,11.2
2019,12,26,03,3.3
2019,12,26,04,5.9
2019,12,26,05,11.8
2019,12,26,06,1.0
2019,12,26,07,2.6
2019,12,26,08,0.2
2019,12,26,09,17.2
2019,12,26,10,24.1
2019,12,26,11,26.4
2019,12,26,12,24.9
2019,12,26,13,32.8
2019,12,26,14,27.6
2019,12,26,15,28.4
2019,12,26,16,22.4
2019,12,26,17,17.2
2019,12,26,18,18.0
2019,12,26,19,22.0
2019,12,26,20,14.8
2019,12,26,21,13.3
2019,12,26,22,14.2
2019,12,26,23,9.7
2019,12,27,00,7.1
2019,12,27,01,11.4
2019,12,27,02,15.8
2019,12,27,03,15.3
2019,12,27,04,14.7
2019,12,27,05,13.4
2019,12,27,06,11.8
2019,12,27,07,6.9
2019,12,27,08,2.5
2019,12,27,09,6.8
2019,12,27,10,12.0
2019,12,27,11,17.6
2019,12,27,12,21.5
2019,12,27,13,22.6
2019,12,27,14,25.1
2019,12,27,15,24.2
2019,12,27,16,13.3
2019,12,27,17,9.2
2019,12,27,18,2.3
2019,12,27,19,0.3
2019,12,27,20,0.2
2019,12,27,21,0.2
2019,12,27,22,0.2
2019,12,27,23,0.2
2019,12,28,00,0.2
2019,12,28,01,9.1
2019,12,28,02,19.5
2019,12,28,03,27.2
2019,12,28,04,28.9
2019,12,28,05,30.1
2019,12,28,06,19.6
2019,12,28,07,19.3
2019,12,28,08,11.0
2019,12,28,09,0.2
2019,12,28,10,1.7
2019,12,28,11,14.1
2019,12,28,12,8.5
2019,12,28,13,16.1
2019,12,28,14,13.3
2019,12,28,15,11.2
2019,12,28,16,6.5
2019,12,28,17,5.3
2019,12,28,18,2.3
2019,12,28,19,5.6
2019,12,28,20,9.7
2019,12,28,21,10.2
2019,12,28,22,10.6
2019,12,28,23,6.8
2019,12,29,00,5.6
2019,12,29,01,3.3
2019,12,29,02,0.4
2019,12,29,03,0.2
2019,12,29,04,0.2
2019,12,29,05,0.2
2019,12,29,06,1.5
2019,12,29,07,1.5
2019,12,29,08,0.5
2019,12,29,09,4.9
2019,12,29,10,8.4
2019,12,29,11,10.5
2019,12,29,12,7.9
2019,12,29,13,8.9
2019,12,29,14,11.9
2019,12,29,15,9.1
2019,12,29,16,5.8
2019,12,29,17,3.2
2019,12,29,18,5.6
2019,12,29,19,6.7
2019,12,29,20,8.8
2019,12,29,21,4.6
2019,12,29,22,3.8
2019,12,29,23,10.0
2019,12,30,00,14.6
2019,12,30,01,21.5
2019,12,30,02,21.3
2019,12,30,03,22.4
2019,12,30,04,21.7
2019,12,30,05,22.5
2019,12,30,06,19.5
2019,12,30,07,15.2
2019,12,30,08,13.7
2019,12,30,09,15.6
2019,12,30,10,15.5
2019,12,30,11,20.4
2019,12,30,12,21.6
2019,12,30,13,22.2
2019,12,30,14,20.8
2019,12,30,15,17.9
2019,12,30,16,13.8
2019,12,30,17,7.6
2019,12,30,18,7.0
2019,12,30,19,9.0
2019,12,30,20,2.7
2019,12,30,21,5.1
2019,12,30,22,4.1
2019,12,30,23,2.0
2020,01,01,00,21.1
2020,01,01,01,13.4
2020,01,01,02,20.1
2020,01,01,03,13.0
2020,01,01,04,3.5
2020,01,01,05,5.0
2020,01,01,06,14.2
2020,01,01,07,8.3
2020,01,01,08,18.5
2020,01,01,09,20.8
2020,01,01,10,21.2
2020,01,01,11,21.8
2020,01,01,12,24.4
2020,01,01,13,20.9
2020,01,01,14,20.0
2020,01,01,15,17.4
2020,01,01,16,23.0
2020,01,01,17,21.0
2020,01,01,18,15.6
2020,01,01,19,13.7
2020,01,01,20,12.7
2020,01,01,21,15.5
2020,01,01,22,12.9
2020,01,01,23,22.8
2020,01,02,00,34.4
2020,01,02,01,34.2
2020,01,02,02,32.5
2020,01,02,03,36.2
2020,01,02,04,35.8
2020,01,02,05,28.4
2020,01,02,06,16.4
2020,01,02,07,11.2
2020,01,02,08,12.3
2020,01,02,09,10.6
2020,01,02,10,8.0
2020,01,02,11,8.7
2020,01,02,12,10.3
2020,01,02,13,9.8
2020,01,02,14,8.0
2020,01,02,15,5.8
2020,01,02,16,4.8
2020,01,02,17,10.8
2020,01,02,18,11.5
2020,01,02,19,11.4
2020,01,02,20,12.4
2020,01,02,21,14.9
2020,01,02,22,18.6
2020,01,02,23,30.4
2020,01,03,00,37.3
2020,01,03,01,39.2
2020,01,03,02,44.2
2020,01,03,03,45.2
2020,01,03,04,45.0
2020,01,03,05,47.2
2020,01,03,06,48.4
2020,01,03,07,48.0
2020,01,03,08,50.7
2020,01,03,09,49.0
2020,01,03,10,55.9
2020,01,03,11,47.7
2020,01,03,12,48.5
2020,01,03,13,47.1
2020,01,03,14,63.7
2020,01,03,15,84.9
2020,01,03,16,81.9
2020,01,03,17,81.3
2020,01,03,18,81.2
2020,01,03,19,79.3
2020,01,03,20,75.9
2020,01,03,21,50.3
2020,01,03,22,60.3
2020,01,03,23,47.4
2020,01,04,00,22.2
2020,01,04,01,38.4
2020,01,04,02,61.8
2020,01,04,03,54.5
2020,01,04,04,38.8
2020,01,04,05,40.7
2020,01,04,06,44.9
2020,01,04,07,52.9
2020,01,04,08,46.5
2020,01,04,09,57.5
2020,01,04,10,60.2
2020,01,04,11,53.7
2020,01,04,12,52.8
2020,01,04,13,48.6
2020,01,04,14,37.2
2020,01,04,15,43.8
2020,01,04,16,47.0
2020,01,04,17,54.0
2020,01,04,18,62.5
2020,01,04,19,62.0
2020,01,04,20,60.8
2020,01,04,21,36.2
2020,01,04,22,7.7
2020,01,04,23,23.9
2020,01,05,00,33.0
2020,01,05,01,6.9
2020,01,05,02,18.9
2020,01,05,03,0.6
2020,01,05,04,9.2
2020,01,05,05,11.1
2020,01,05,06,26.0
2020,01,05,07,17.3
2020,01,05,08,17.1
2020,01,05,09,20.7
2020,01,05,10,33.7
2020,01,05,11,35.8
2020,01,05,12,43.5
2020,01,05,13,39.1
2020,01,05,14,36.9
2020,01,05,15,47.7
2020,01,05,16,46.2
2020,01,05,17,54.4
2020,01,05,18,49.7
2020,01,05,19,38.9
2020,01,05,20,53.2
2020,01,05,21,46.9
2020,01,05,22,36.3
2020,01,05,23,36.4
2020,01,06,00,39.3
2020,01,06,01,38.8
2020,01,06,02,46.1
2020,01,06,03,42.2
2020,01,06,04,46.3
2020,01,06,05,56.4
2020,01,06,06,51.7
2020,01,06,07,50.2
2020,01,06,08,57.7
2020,01,06,09,58.2
2020,01,06,10,47.8
2020,01,06,11,62.2
2020,01,06,12,48.8
2020,01,06,13,44.0
2020,01,06,14,38.7
2020,01,06,15,21.7
2020,01,06,16,20.3
2020,01,06,17,30.4
2020,01,06,18,29.1
2020,01,06,19,24.9
2020,01,06,20,20.2
2020,01,06,21,20.1
2020,01,06,22,29.0
2020,01,06,23,33.4
2020,01,07,00,19.2
2020,01,07,01,16.3
2020,01,07,02,24.8
2020,01,07,03,32.8
2020,01,07,04,26.0
2020,01,07,05,22.0
2020,01,07,06,3.7
2020,01,07,07,3.7
2020,01,07,08,8.5
2020,01,07,09,12.7
2020,01,07,10,16.5
2020,01,07,11,22.9
2020,01,07,12,28.7
2020,01,07,13,33.8
2020,01,07,14,38.1
2020,01,07,15,35.6
2020,01,07,16,27.4
2020,01,07,17,32.4
2020,01,07,18,33.2
2020,01,07,19,28.5
2020,01,07,20,20.5
2020,01,07,21,28.6
2020,01,07,22,25.3
2020,01,07,23,27.2
2020,01,08,00,27.5
2020,01,08,01,28.5
2020,01,08,02,27.1
2020,01,08,03,26.5
2020,01,08,04,30.0
2020,01,08,05,42.7
2020,01,08,06,46.1
2020,01,08,07,33.0
2020,01,08,08,29.6
2020,01,08,09,27.6
2020,01,08,10,17.8
2020,01,08,11,17.0
2020,01,08,12,21.1
2020,01,08,13,18.4
2020,01,08,14,10.2
2020,01,08,15,8.4
2020,01,08,16,1.8
2020,01,08,17,2.6
2020,01,08,18,0.6
2020,01,08,19,5.7
2020,01,08,20,0.2
2020,01,08,21,1.7
2020,01,08,22,3.6
2020,01,08,23,3.0
2020,01,09,00,0.2
2020,01,09,01,1.0
2020,01,09,02,5.3
2020,01,09,03,9.4
2020,01,09,04,21.6
2020,01,09,05,21.1
2020,01,09,06,31.6
2020,01,09,07,34.0
2020,01,09,08,35.5
2020,01,09,09,34.6
2020,01,09,10,35.7
2020,01,09,11,37.8
2020,01,09,12,39.9
2020,01,09,13,40.7
2020,01,09,14,33.5
2020,01,09,15,28.3
2020,01,09,16,30.1
2020,01,09,17,29.9
2020,01,09,18,33.2
2020,01,09,19,32.9
2020,01,09,20,33.4
2020,01,09,21,36.7
2020,01,09,22,32.8
2020,01,09,23,44.7
2020,01,10,00,50.7
2020,01,10,01,50.4
2020,01,10,02,52.0
2020,01,10,03,57.6
2020,01,10,04,47.9
2020,01,10,05,40.4
2020,01,10,06,41.0
2020,01,10,07,66.1
2020,01,10,08,71.3
2020,01,10,09,69.4
2020,01,10,10,69.3
2020,01,10,11,68.1
2020,01,10,12,71.8
2020,01,10,13,74.3
2020,01,10,14,74.4
2020,01,10,15,75.2
2020,01,10,16,75.2
2020,01,10,17,68.1
2020,01,10,18,72.4
2020,01,10,19,66.0
2020,01,10,20,32.7
2020,01,10,21,26.2
2020,01,10,22,34.0
2020,01,10,23,18.9
2020,01,11,00,36.2
2020,01,11,01,51.9
2020,01,11,02,45.6
2020,01,11,03,39.1
2020,01,11,04,47.4
2020,01,11,05,52.2
2020,01,11,06,43.4
2020,01,11,07,42.8
2020,01,11,08,42.1
2020,01,11,09,38.1
2020,01,11,10,50.9
2020,01,11,11,48.1
2020,01,11,12,50.9
2020,01,11,13,52.5
2020,01,11,14,49.6
2020,01,11,15,48.1
2020,01,11,16,47.7
2020,01,11,17,52.7
2020,01,11,18,50.5
2020,01,11,19,47.9
2020,01,11,20,49.2
2020,01,11,21,52.8
2020,01,11,22,52.9
2020,01,11,23,51.1
2020,01,12,00,51.0
2020,01,12,01,52.7
2020,01,12,02,49.7
2020,01,12,03,51.2
2020,01,12,04,57.1
2020,01,12,05,57.4
2020,01,12,06,56.7
2020,01,12,07,53.6
2020,01,12,08,52.2
2020,01,12,09,55.6
2020,01,12,10,53.8
2020,01,12,11,49.9
2020,01,12,12,53.6
2020,01,12,13,58.2
2020,01,12,14,62.1
2020,01,12,15,70.9
2020,01,12,16,55.8
2020,01,12,17,59.6
2020,01,12,18,47.5
2020,01,12,19,50.9
2020,01,12,20,44.5
2020,01,12,21,18.2
2020,01,12,22,41.1
2020,01,12,23,19.6
2020,01,13,00,27.3
2020,01,13,01,31.3
2020,01,13,02,28.6
2020,01,13,03,31.1
2020,01,13,04,39.3
2020,01,13,05,43.3
2020,01,13,06,43.8
2020,01,13,07,41.8
2020,01,13,08,26.5
2020,01,13,09,28.8
2020,01,13,10,41.5
2020,01,13,11,39.1
2020,01,13,12,40.0
2020,01,13,13,38.8
2020,01,13,14,47.9
2020,01,13,15,46.3
2020,01,13,16,39.7
2020,01,13,17,35.7
2020,01,13,18,31.2
2020,01,13,19,31.0
2020,01,13,20,35.3
2020,01,13,21,41.1
2020,01,13,22,45.7
2020,01,13,23,45.9
2020,01,14,00,47.8
2020,01,14,01,48.3
2020,01,14,02,49.2
2020,01,14,03,53.8
2020,01,14,04,52.0
2020,01,14,05,51.0
2020,01,14,06,44.8
2020,01,14,07,72.1
2020,01,14,08,61.8
2020,01,14,09,57.9
2020,01,14,10,57.4
2020,01,14,11,49.8
2020,01,14,12,47.2
2020,01,14,13,37.2
2020,01,14,14,40.6
2020,01,14,15,42.7
2020,01,14,16,43.1
2020,01,14,17,44.8
2020,01,14,18,44.7
2020,01,14,19,49.6
2020,01,14,20,51.8
2020,01,14,21,56.5
2020,01,14,22,56.5
2020,01,14,23,60.7
2020,01,15,00,63.4
2020,01,15,01,62.9
2020,01,15,02,61.8
2020,01,15,03,65.1
2020,01,15,04,59.6
2020,01,15,05,58.9
2020,01,15,06,52.4
2020,01,15,07,49.0
2020,01,15,08,44.2
2020,01,15,09,39.7
2020,01,15,10,48.0
2020,01,15,11,44.9
2020,01,15,12,46.7
2020,01,15,13,45.8
2020,01,15,14,59.7
2020,01,15,15,65.5
2020,01,15,16,46.2
2020,01,15,17,14.6
2020,01,15,18,49.4
2020,01,15,19,44.7
2020,01,15,20,39.1
2020,01,15,21,43.9
2020,01,15,22,50.4
2020,01,15,23,53.3
2020,01,16,00,50.2
2020,01,16,01,48.8
2020,01,16,02,44.3
2020,01,16,03,45.7
2020,01,16,04,40.6
2020,01,16,05,44.0
2020,01,16,06,31.4
2020,01,16,07,17.3
2020,01,16,08,13.8
2020,01,16,09,17.5
2020,01,16,10,19.5
2020,01,16,11,21.4
2020,01,16,12,22.0
2020,01,16,13,33.2
2020,01,16,14,35.3
2020,01,16,15,39.3
2020,01,16,16,29.2
2020,01,16,17,32.5
2020,01,16,18,41.6
2020,01,16,19,38.4
2020,01,16,20,39.3
2020,01,16,21,23.4
2020,01,16,22,38.0
2020,01,16,23,33.4
2020,01,17,00,34.0
2020,01,17,01,41.9
2020,01,17,02,56.8
2020,01,17,03,56.0
2020,01,17,04,49.2
2020,01,17,05,31.0
2020,01,17,06,38.8
2020,01,17,07,42.1
2020,01,17,08,38.7
2020,01,17,09,35.5
2020,01,17,10,33.8
2020,01,17,11,36.7
2020,01,17,12,40.9
2020,01,17,13,47.3
2020,01,17,14,62.2
2020,01,17,15,58.4
2020,01,17,16,64.5
2020,01,17,17,52.6
2020,01,17,18,63.7
2020,01,17,19,59.8
2020,01,17,20,57.7
2020,01,17,21,58.5
2020,01,17,22,53.2
2020,01,17,23,45.0
2020,01,18,00,35.2
2020,01,18,01,39.6
2020,01,18,02,40.1
2020,01,18,03,61.5
2020,01,18,04,61.0
2020,01,18,05,53.9
2020,01,18,06,49.4
2020,01,18,07,56.4
2020,01,18,08,49.7
2020,01,18,09,36.7
2020,01,18,10,36.4
